,input,A,B,B2,B3
845,그는 잠을 잘 못 자고 있었다,걱정했다,그는 잠을 잘 못 자고 있었다. 따라서 주변사람들은 그의 피곤함을 느꼈다,그는 잠을 잘 못 자고 있었다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정하는 것을 느꼈는데, 왜냐하면 그가 잠을 잘 못 자고 있었기 때문이다"
846,그는 잭팟을 터뜨렸다,기뻤다,그는 잭팟을 터뜨렸다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 잭팟을 터뜨렸다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 놀라운 것을 느꼈는데, 왜냐하면 그가 잭팟을 터뜨렸기 때문이다"
847,그는 자신의 경험을 공유했다,이해받았다,그는 자신의 경험을 공유했다. 따라서 주변사람들은 감동하는 것을 느꼈다,그는 자신의 경험을 공유했다. 따라서 주변사람들이 느꼈던 것은 공감하는 것이다,"주변 사람들은 공감하는 것을 느꼈는데, 왜냐하면 그가 자신의 경험을 공유했기 때문이다"
848,그는 밖에서 놀고 있었다,즐거워했다,그는 밖에서 놀고 있었다. 따라서 주변사람들은 즐거워하는 것을 느꼈다,그는 밖에서 놀고 있었다. 따라서 주변사람들이 느꼈던 것은 그가 즐거워하는 것이다,"주변 사람들은 걱정되는 것을 느꼈는데, 왜냐하면 그가 밖에서 놀고 있었기 때문이다"
849,그는 수업 시간에 잠이 들었다,부끄러워했다,그는 수업 시간에 잠이 들었다. 따라서 주변사람들은 놀라워하는 것을 느꼈다,그는 수업 시간에 잠이 들었다. 따라서 주변사람들이 느꼈던 것은 당황스러워하는 것이다,"주변 사람들은 그가 피곤한 것을 느꼈는데, 왜냐하면 그가 수업 시간에 잠이 들었기 때문이다"
850,그는 뉴욕에서 방문했다,신기했다,그는 뉴욕에서 방문했다. 따라서 주변사람들은 신기해하는 것을 느꼈다,그는 뉴욕에서 방문했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 뉴욕에서 방문했기 때문이다"
851,그는 새 바지를 구입했다,만족했다,그는 새 바지를 구입했다. 따라서 주변사람들은 부러워하는 것을 느꼈다,그는 새 바지를 구입했다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 신선한 것을 느꼈는데, 왜냐하면 그가 새 바지를 구입했기 때문이다"
852,그는 램프 냄새를 맡았다,놀랐다,그는 램프 냄새를 맡았다. 따라서 주변사람들은 고약한 것을 느꼈다,그는 램프 냄새를 맡았다. 따라서 주변사람들이 느꼈던 것은 궁금해하는 것이다,"주변 사람들은 역겨운 것을 느꼈는데, 왜냐하면 그가 램프 냄새를 맡았기 때문이다"
853,그는 여동생을 만났다,감격스러워했다,그는 여동생을 만났다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 여동생을 만났다. 따라서 주변사람들이 느꼈던 것은 기쁜 것이다,"주변 사람들은 행복해하는 것을 느꼈는데, 왜냐하면 그가 여동생을 만났기 때문이다"
854,그는 주차된 차량에 부딪혔다,당황했다,그는 주차된 차량에 부딪혔다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 주차된 차량에 부딪혔다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 불안한 것을 느꼈는데, 왜냐하면 그가 주차된 차량에 부딪혔기 때문이다"
855,그는 수다를 떨며 시간을 보내었다,즐거워했다,그는 수다를 떨며 시간을 보내었다. 따라서 주변사람들은 즐거워하는 것을 느꼈다,그는 수다를 떨며 시간을 보내었다. 따라서 주변사람들이 느꼈던 것은 즐거워하는 것이다,"주변 사람들은 즐거워하는 것을 느꼈는데, 왜냐하면 그가 수다를 떨며 시간을 보내었기 때문이다"
856,그는 결국 떠났다,슬펐다,그는 결국 떠났다. 따라서 주변사람들은 슬퍼하는 것을 느꼈다,그는 결국 떠났다. 따라서 주변 사람들이 느꼈던 것은 슬픈 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 결국 떠났기 때문이다"
857,그는 고통에 비명을 질렀다,애통해했다,그는 고통에 비명을 질렀다. 따라서 주변사람들은 불안해하는 것을 느꼈다,그는 고통에 비명을 질렀다. 따라서 주변사람들이 느꼈던 것은 무력감과 안타까움이었다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 고통에 비명을 질렀기 때문이다"
858,그는 코피를 흘렸다,주변 사람들은 당황스러워했다,그는 코피를 흘렸다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 코피를 흘렸다. 따라서 주변사람들이 느꼈던 것은 당황하는 것이다,"주변 사람들은 코믹한 것을 느꼈는데, 왜냐하면 그가 코피를 흘렸기 때문이다"
859,그는 아이스크림이 있었다,기쁘게 느꼈다,그는 아이스크림이 있었다. 따라서 주변사람들은 기뻐하는 것을 느꼈다,그는 아이스크림이 있었다. 따라서 주변사람들이 느꼈던 것은 부러워하는 것이다,"주변 사람들은 신났던 것을 느꼈는데, 왜냐하면 그가 아이스크림이 있었기 때문이다"
860,그는 소원을 빌었다,희망적이었다,그는 소원을 빌었다. 따라서 주변사람들은 기대하는 것을 느꼈다,그는 소원을 빌었다. 따라서 주변사람들이 느꼈던 것은 그가 희망을 품는 것이다,"주변 사람들은 희망적인 것을 느꼈는데, 왜냐하면 그가 소원을 빌었기 때문이다"
861,그는 고등학교 졸업을 앞두고 있었다,떨렸다,그는 고등학교 졸업을 앞두고 있었다. 따라서 주변사람들은 기대하는 것을 느꼈다,그는 고등학교 졸업을 앞두고 있었다. 따라서 주변사람들이 느꼈던 것은 기쁨이다,"주변 사람들은 설레는 것을 느꼈는데, 왜냐하면 그가 고등학교 졸업을 앞두고 있었기 때문이다"
862,그는 개를 입양했다,감동받았다,그는 개를 입양했다. 따라서 주변사람들은 따뜻한 마음을 느꼈다,그는 개를 입양했다. 따라서 주변사람들이 느꼈던 것은 따뜻한 마음을 가진 사람이라고 생각하는 것이다,"주변 사람들은 따뜻한 마음을 느꼈는데, 왜냐하면 그가 개를 입양했기 때문이다"
863,그는 걱정없이 잤다,안심했다,그는 걱정없이 잤다. 따라서 주변사람들은 안심하는 것을 느꼈다,그는 걱정없이 잤다. 따라서 주변사람들이 느꼈던 것은 안심하는 것이다,"주변 사람들은 안심하는 것을 느꼈는데, 왜냐하면 그가 걱정없이 잤기 때문이다"
864,그는 안경을 깨뜨렸다,당황스러워했다,그는 안경을 깨뜨렸다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 안경을 깨뜨렸다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 안타까운 것을 느꼈는데, 왜냐하면 그가 안경을 깨뜨렸기 때문이다"
865,그는 뿌린 대로 거뒀다,만족스러워했다,그는 뿌린 대로 거뒀다. 따라서 주변사람들은 그의 성실함을 느꼈다,그는 뿌린 대로 거뒀다. 따라서 주변사람들이 느꼈던 것은 공평하게 여기는 것이다,"주변 사람들은 당혹스러운 것을 느꼈는데, 왜냐하면 그가 뿌린 대로 거뒀기 때문이다"
866,그는 손에 피가 묻어 있었다,주변 사람들은 놀랐다,그는 손에 피가 묻어 있었다. 따라서 주변사람들은 놀란 것을 느꼈다,그는 손에 피가 묻어 있었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 손에 피가 묻어 있었기 때문이다"
867,그는 귀를 뚫었다,놀랐다,그는 귀를 뚫었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 귀를 뚫었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 귀를 뚫었기 때문이다"
868,그는 여러 친구를 초대했다,사람들은 기쁘게 느꼈다,그는 여러 친구를 초대했다. 따라서 주변사람들은 기쁜 것을 느꼈다,그는 여러 친구를 초대했다. 따라서 주변사람들이 느꼈던 것은 환영받는 것이다,"주변 사람들은 놀라는 것을 느꼈는데, 왜냐하면 그가 여러 친구를 초대했기 때문이다"
869,그는 지루함을 느꼈다,심심했다,그는 지루함을 느꼈다. 따라서 주변사람들은 그가 심심해하는 것을 느꼈다,그는 지루함을 느꼈다. 따라서 주변사람들이 느꼈던 것은 함께 있는 것이 즐겁지 않다는 것이다,"주변 사람들은 지루함을 느꼈는데, 왜냐하면 그가 지루함을 느꼈기 때문이다"
870,그는 바스락거리는 소리를 들었다,놀랐다,그는 바스락거리는 소리를 들었다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 바스락거리는 소리를 들었다. 따라서 주변사람들이 느꼈던 것은 놀라워하는 것이다,"주변 사람들은 귀를 기울이는 것을 느꼈는데, 왜냐하면 그가 바스락거리는 소리를 들었기 때문이다"
871,그는 화장실에 다녀와야 했다,당황했다,그는 화장실에 다녀와야 했다. 따라서 주변사람들은 그가 급한 것을 느꼈다,그는 화장실에 다녀와야 했다. 따라서 주변사람들이 느꼈던 것은 기다리는 것이다,"주변 사람들은 긴장된 것을 느꼈는데, 왜냐하면 그가 화장실에 다녀와야 했기 때문이다"
872,그는 악어를 봤다,놀랐다,그는 악어를 봤다. 따라서 주변사람들은 두려워하는 것을 느꼈다,그는 악어를 봤다. 따라서 주변사람들이 느꼈던 것은 놀라는 것이다,"주변 사람들은 놀라워하는 것을 느꼈는데, 왜냐하면 그가 악어를 봤기 때문이다"
873,그는 무서운 영화를 보고 싶어 했다,두려워했다,그는 무서운 영화를 보고 싶어 했다. 따라서 주변사람들은 놀라는 것을 느꼈다,그는 무서운 영화를 보고 싶어 했다. 따라서 주변사람들이 느꼈던 것은 두려워하는 것이다,"주변 사람들은 놀라움을 느꼈는데, 왜냐하면 그가 무서운 영화를 보고 싶어 했기 때문이다"
874,그는 빨간 신호등에 멈췄다,실망했다,그는 빨간 신호등에 멈췄다. 따라서 주변 사람들은 당황하는 것을 느꼈다,그는 빨간 신호등에 멈췄다. 따라서 주변사람들이 느꼈던 것은 참을성 있는 것이다,"주변 사람들은 당황스러운 것을 느꼈는데, 왜냐하면 그가 빨간 신호등에 멈췄기 때문이다"
875,그는 그녀의 눈을 바라봤다,로맨틱하게 느꼈다,그는 그녀의 눈을 바라봤다. 따라서 주변사람들은 당황스러워하는 것을 느꼈다,그는 그녀의 눈을 바라봤다. 따라서 주변사람들이 느꼈던 것은 로맨틱한 것이다,"주변 사람들은 로맨틱한 것을 느꼈는데, 왜냐하면 그가 그녀의 눈을 바라봤기 때문이다"
876,그는 수영장 파티에 초대했다,기뻤다,그는 수영장 파티에 초대했다. 따라서 주변사람들은 기쁜 것을 느꼈다,그는 수영장 파티에 초대했다. 따라서 주변사람들이 느꼈던 것은 흥분하는 것이다,"주변 사람들은 흥분하는 것을 느꼈는데, 왜냐하면 그가 수영장 파티에 초대했기 때문이다"
877,그는 공부하는 것을 잊어버렸다,놀라워했다,그는 공부하는 것을 잊어버렸다. 따라서 주변사람들은 걱정스러운 것을 느꼈다,그는 공부하는 것을 잊어버렸다. 따라서 주변사람들이 느꼈던 것은 걱정스러워하는 것이다,"주변 사람들은 걱정스러운 것을 느꼈는데, 왜냐하면 그가 공부하는 것을 잊어버렸기 때문이다"
878,그는 이제 막 대학을 졸업했다,주변 사람들은 기뻐했다,그는 이제 막 대학을 졸업했다. 따라서 주변사람들은 기쁘게 생각하는 것을 느꼈다,그는 이제 막 대학을 졸업했다. 따라서 주변사람들이 느꼈던 것은 기쁜 것이다,"주변 사람들은 기대하는 것을 느꼈는데, 왜냐하면 그가 이제 막 대학을 졸업했기 때문이다"
879,그는 자신의 개인 기록을 경신했다,자랑스러워했다,그는 자신의 개인 기록을 경신했다. 따라서 주변사람들은 감탄하는 것을 느꼈다,그는 자신의 개인 기록을 경신했다. 따라서 주변사람들이 느꼈던 것은 감탄하는 것이다,"주변 사람들은 감탄하는 것을 느꼈는데, 왜냐하면 그가 자신의 개인 기록을 경신했기 때문이다"
880,그는 배관공에게 전화했다,신뢰했다,그는 배관공에게 전화했다. 따라서 주변사람들은 곧 해결될 것을 느꼈다,그는 배관공에게 전화했다. 따라서 주변사람들이 느꼈던 것은 문제를 해결하려는 것이다,"주변 사람들은 당황스러운 것을 느꼈는데, 왜냐하면 그가 배관공에게 전화했기 때문이다"
881,그는 그녀의 피를 마셨다,주변 사람들은 충격과 혐오감을 느꼈다,그는 그녀의 피를 마셨다. 따라서 주변사람들은 끔찍한 것을 느꼈다,그는 그녀의 피를 마셨다. 따라서 주변사람들이 느꼈던 것은 경악하는 것이다,"주변 사람들은 끔찍한 것을 느꼈는데, 왜냐하면 그가 그녀의 피를 마셨기 때문이다"
