,input,A,B,B2,B3
811,그는 스스로를 격려했다,자신에게 실망했다,그는 스스로를 격려했다. 따라서 그는 자신에게 실망했다는 것을 느꼈다,그는 스스로를 격려했다. 따라서 그가 느꼈던 것은 자책감이었다는 것이다,"그는 자신의 능력에 자신감을 갖게 되었다는 것을 느꼈는데, 왜냐하면 그가 스스로를 격려했기 때문이다"
812,그는 팔에 화상을 입었다,고통스러웠다,그는 팔에 화상을 입었다. 따라서 그는 아프다는 것을 느꼈다,그는 팔에 화상을 입었다. 따라서 그가 느꼈던 것은 아프다는 것이다,"그는 아프다는 것을 느꼈는데, 왜냐하면 그가 팔에 화상을 입었기 때문이다"
813,그는 가라데를 배우고 싶어했다,열정적이었다,그는 가라데를 배우고 싶어했다. 따라서 그는 춤추는 것을 배우는 것이 즐거울 것이라고 느꼈다,그는 가라데를 배우고 싶어했다. 따라서 그가 느꼈던 것은 열정적이었다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 가라데를 배우고 싶어했기 때문이다"
814,그는 능력을 잃었다,쓸모없는 느낌이었다,그는 무력감을 느꼈다,그는 무력감과 절망감을 느꼈다는 것이다,"그는 무력감을 느꼈는데, 왜냐하면 그가 능력을 잃었기 때문이다"
815,그는 머리를 맞았다,아프고 당황스러웠다,그는 머리를 맞았다. 따라서 그는 아프다는 것을 느꼈다,그는 머리를 맞았다. 따라서 그가 느꼈던 것은 아프다는 것이다,"그는 아프다는 것을 느꼈는데, 왜냐하면 그가 머리를 맞았기 때문이다"
816,그는 게임을 제안했다,흥분했다,그는 게임을 제안했다. 따라서 그는 즐거웠다는 것을 느꼈다,그는 게임을 제안했다. 따라서 그가 느꼈던 것은 즐거움과 설렘이었다는 것이다,"그는 흥미로웠다는 것을 느꼈는데, 왜냐하면 그가 게임을 제안했기 때문이다"
817,그는 브로드웨이 공연을 보러 갔다,즐거웠다,그는 무대 위의 열정을 느꼈다,그는 브로드웨이 공연을 보러 갔다. 따라서 그가 느꼈던 것은 감동적이었다는 것이다,"그는 감동받았다는 것을 느꼈는데, 왜냐하면 그가 브로드웨이 공연을 보러 갔기 때문이다"
818,그는 최근에 이사했다,신선하고 새로운 시작에 기대했다,그는 최근에 이사했다. 따라서 그는 새로운 시작을 하게 되었다는 것을 느꼈다,그는 새로운 시작을 할 수 있는 기회가 생겼다는 것이다,"그는 새로운 시작을 하고 있다는 것을 느꼈는데, 왜냐하면 그가 최근에 이사했기 때문이다"
819,그는 임신 테스트를 받았다,불안했다,그는 임신 테스트를 받았다. 따라서 그는 불안했다는 것을 느꼈다,그는 임신 테스트를 받았다. 따라서 그가 느꼈던 것은 불안했다는 것이다,"그는 불안했다는 것을 느꼈는데, 왜냐하면 그가 임신 테스트를 받았기 때문이다"
820,그는 주차장에서 열쇠를 찾았다,당황스러웠다,그는 주차장에서 열쇠를 찾았다. 따라서 그는 안도했다는 것을 느꼈다,그는 주차장에서 열쇠를 찾았다. 따라서 그가 느꼈던 것은 안도감이었다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 주차장에서 열쇠를 찾았기 때문이다"
821,그는 기타를 조율했다,음악에 빠져들었다,그는 기타를 조율했다. 따라서 그는 음악이 더욱 아름다워졌다는 것을 느꼈다,그는 기타를 조율했다. 따라서 그가 느꼈던 것은 음악적인 만족감이었다,"그는 음악적인 흥분을 느꼈는데, 왜냐하면 그가 기타를 조율했기 때문이다"
822,그는 그녀에게 매우 화가 났다,분노했다,그는 그녀에게 매우 화가 났다. 따라서 그는 억울했다는 것을 느꼈다,그는 그녀에게 매우 화가 났다. 따라서 그가 느꼈던 것은 분노와 안타까움이었다,"그는 분노했다는 것을 느꼈는데, 왜냐하면 그가 그녀에게 매우 화가 났기 때문이다"
823,그는 너무 화가 났다,분노에 휩싸였다,그는 너무 화가 났다. 따라서 그는 속상하고 분노했다는 것을 느꼈다,그는 너무 화가 났다. 따라서 그가 느꼈던 것은 분노와 억울함이었다,"그는 화가 났다는 것을 느꼈는데, 왜냐하면 그가 너무 화가 났기 때문이다"
824,그는 어제 집에 돌아왔다,피곤했다,그는 어제 집에 돌아왔다. 따라서 그는 피곤했다는 것을 느꼈다,그는 어제 집에 돌아왔다. 따라서 그가 느꼈던 것은 안정감이었다는 것이다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 어제 집에 돌아왔기 때문이다"
825,그는 금메달을 획득했다,자랑스럽고 기뻤다,그는 금메달을 획득했다. 따라서 그는 자신감이 넘쳤다는 것을 느꼈다,그는 금메달을 획득했다. 따라서 그가 느꼈던 것은 자랑스럽고 기뻤다는 것이다,"그는 자부심을 느꼈다는 것을 느꼈는데, 왜냐하면 그가 금메달을 획득했기 때문이다"
826,그는 스스로에게 매우 친절했다,자신에게 안도감을 느꼈다,그는 스스로에게 매우 친절했다. 따라서 그는 자신에게 자부신했다는 것을 느꼈다,그는 스스로에게 매우 친절했다. 따라서 그가 느꼈던 것은 안심되었다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 스스로에게 매우 친절했기 때문이다"
827,그는 오늘 기분이 나아졌다,기쁘다,그는 오늘 기분이 나아졌다. 따라서 그는 희망적이었다는 것을 느꼈다,그는 오늘 기분이 나아졌다. 따라서 그가 느꼈던 것은 안도되었다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 오늘 기분이 나아졌기 때문이다"
828,그는 하키를 하고 싶어 했다,열정적이었다,그는 하키를 하고 싶어 했다. 따라서 그는 흥분했다는 것을 느꼈다,그는 하키를 하고 싶어 했다. 따라서 그가 느꼈던 것은 열정적이었다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 하키를 하고 싶어 했기 때문이다"
829,그는 낮잠을 자고 있었다,평온했다,그는 낮잠을 자고 있었다. 따라서 그는 피곤했다는 것을 느꼈다,그는 낮잠을 자고 있었다. 따라서 그가 느꼈던 것은 피곤함이었다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 낮잠을 자고 있었기 때문이다"
830,그는 케이크를 주문했다,기쁘고 설레었다,그는 케이크를 주문했다. 따라서 그는 기쁨을 느꼈다,그는 케이크를 주문했다. 따라서 그가 느꼈던 것은 기대되었다는 것이다,"그는 배고프다는 것을 느꼈는데, 왜냐하면 그가 케이크를 주문했기 때문이다"
831,그는 옷이 필요했다,고민했다,그는 옷이 필요했다. 따라서 그는 쇼핑을 해야 한다는 것을 느꼈다,그는 옷이 필요했다. 따라서 그가 느꼈던 것은 쇼핑을 하고 싶다는 것이다,"그는 쇼핑을 해야 한다는 것을 느꼈는데, 왜냐하면 그가 옷이 필요했기 때문이다"
832,그는 나중에 다시 돌아왔다,안도감을 느꼈다,그는 나중에 다시 돌아왔다. 따라서 그는 안도했다는 것을 느꼈다,그는 나중에 다시 돌아왔다. 따라서 그가 느꼈던 것은 안도와 안정감이었다는 것이다,"그는 안도했다는 것을 느꼈는데, 왜냐하면 그가 나중에 다시 돌아왔기 때문이다"
833,그는 드디어 착륙했다,안도했다,그는 드디어 착륙했다. 따라서 그는 안도스러웠다는 것을 느꼈다,그는 드디어 착륙했다. 따라서 그가 느꼈던 것은 안도와 안전감이었다는 것이다,"그는 안도감을 느꼈는데, 왜냐하면 그가 드디어 착륙했기 때문이다"
834,그는 알람을 설정하는 것을 잊어버렸다,걱정했다,그는 알람을 설정하는 것을 잊어버렸다. 따라서 그는 놀랐다는 것을 느꼈다,그는 알람을 설정하는 것을 잊어버렸다. 따라서 그가 느꼈던 것은 조금 초조했다는 것이다,"그는 당황했다는 것을 느꼈는데, 왜냐하면 그가 알람을 설정하는 것을 잊어버렸기 때문이다"
835,그는 총을 조준했다,위협적이었다,그는 총을 조준했다. 따라서 그는 긴장되었다는 것을 느꼈다,그는 총을 조준했다. 따라서 그가 느꼈던 것은 긴장되고 두려웠다는 것이다,"그는 위협받았다는 것을 느꼈는데, 왜냐하면 그가 총을 조준했기 때문이다"
836,그는 물렸다,실망했다,그는 물렸다. 따라서 그는 안타깝다는 것을 느꼈다,그는 놀라웠다는 것이다,"그는 당혹스러웠다는 것을 느꼈는데, 왜냐하면 그가 물렸기 때문이다"
837,그는 일자리를 찾을 수 없었다,절망적이었다,그는 일자리를 찾을 수 없었다. 따라서 그는 절망적이었다는 것을 느꼈다,그는 일자리를 찾을 수 없었다. 따라서 그가 느꼈던 것은 절망적이었다는 것이다,"그는 절망했다는 것을 느꼈는데, 왜냐하면 그가 일자리를 찾을 수 없었기 때문이다"
838,그는 장미 냄새가 났다,평온하고 행복했다,그는 장미 냄새가 났다. 따라서 그는 향기로웠다는 것을 느꼈다,그는 행복했다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 장미 냄새가 났기 때문이다"
839,그는 번호를 변경했다,신선함을 느꼈다,그는 번호를 변경했다. 따라서 그는 안전하다는 것을 느꼈다,그는 새로운 시작을 할 수 있다는 것이었다,"그는 혼란스러웠다는 것을 느꼈는데, 왜냐하면 그가 번호를 변경했기 때문이다"
840,그는 공을 쫓아갔다,흥분했다,그는 공을 쫓아갔다. 따라서 그는 피곤했다는 것을 느꼈다,그는 공을 쫓아갔다. 따라서 그가 느꼈던 것은 흥미진진했다는 것이다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 공을 쫓아갔기 때문이다"
841,그는 사진을 찍으며 치즈라고 했다,즐거웠다,그는 사진을 찍으며 치즈라고 했다. 따라서 그는 웃음을 참지 못했다는 것을 느꼈다,그는 사진을 찍으며 치즈라고 했다. 따라서 그가 느꼈던 것은 웃음이 터져나왔다는 것이다,"그는 행복했다는 것을 느꼈는데, 왜냐하면 그가 사진을 찍으며 치즈라고 했기 때문이다"
842,그는 몸에서 덩어리가 만져졌다,놀랐다,그는 몸에서 덩어리가 만져졌다. 따라서 그는 놀랐다는 것을 느꼈다,그는 몸에서 덩어리가 만져졌다. 따라서 그가 느꼈던 것은 놀랐다는 것이다,"그는 놀라웠다는 것을 느꼈는데, 왜냐하면 그가 몸에서 덩어리가 만져졌기 때문이다"
843,그는 하이킹을 시작했다,신선한 공기를 마시며 기쁘게 느꼈다,그는 하이킹을 시작했다. 따라서 그는 자연 속에서의 평화를 느꼈다,그는 하이킹을 시작했다. 따라서 그가 느꼈던 것은 신선한 공기를 마시며 편안했다는 것이다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 하이킹을 시작했기 때문이다"
844,그는 학교에 지각하고 있었다,죄송하고 당황스러웠다,그는 학교에 지각하고 있었다. 따라서 그는 불안했다는 것을 느꼈다,그는 학교에 지각하고 있었다. 따라서 그가 느꼈던 것은 긴장되고 미안했다는 것이다,"그는 불안했다는 것을 느꼈는데, 왜냐하면 그가 학교에 지각하고 있었기 때문이다"
845,그는 잠을 잘 못 자고 있었다,스트레스를 받고 피곤해했다,그는 잠을 잘 못 자고 있었다. 따라서 그는 피곤했다는 것을 느꼈다,그는 잠을 잘 못 자고 있었다. 따라서 그가 느꼈던 것은 피곤함과 불안감이었다,"그는 피곤했다는 것을 느꼈는데, 왜냐하면 그가 잠을 잘 못 자고 있었기 때문이다"
846,그는 잭팟을 터뜨렸다,신이 난다,그는 잭팟을 터뜨렸다. 따라서 그는 운이 좋았다는 것을 느꼈다,그는 잭팟을 터뜨렸다. 따라서 그가 느꼈던 것은 너무 놀라서 어찌할 바를 몰랐다는 것이다,"그는 운이 좋았다는 것을 느꼈는데, 왜냐하면 그가 잭팟을 터뜨렸기 때문이다"
847,그는 자신의 경험을 공유했다,자부심을 느꼈다,그는 자신의 경험을 공유했다. 따라서 그는 도움이 될 것이라고 생각했다는 것을 느꼈다,그는 자신의 경험을 공유했다. 따라서 그가 느꼈던 것은 만족스러웠다는 것이다,"그는 동기부여되었다는 것을 느꼈는데, 왜냐하면 그가 자신의 경험을 공유했기 때문이다"
848,그는 밖에서 놀고 있었다,즐거웠다,그는 밖에서 놀고 있었다. 따라서 그는 즐거웠다는 것을 느꼈다,그는 밖에서 놀고 있었다. 따라서 그가 느꼈던 것은 상쾌했다는 것이다,"그는 즐거웠다는 것을 느꼈는데, 왜냐하면 그가 밖에서 놀고 있었기 때문이다"
849,그는 수업 시간에 잠이 들었다,부끄러웠다,그는 수업 시간에 잠이 들었다. 따라서 그는 부끄러웠다는 것을 느꼈다,그는 수업 시간에 잠이 들었다. 따라서 그가 느꼈던 것은 당황스러웠다는 것이다,"그는 죄책감을 느꼈는데, 왜냐하면 그가 수업 시간에 잠이 들었기 때문이다"
850,그는 뉴욕에서 방문했다,신나고 흥분했다,그는 뉴욕에서 방문했다. 따라서 그는 흥미로웠다는 것을 느꼈다,그는 뉴욕에서 방문했다. 따라서 그가 느꼈던 것은 흥미로웠다는 것이다,"그는 흥분했다는 것을 느꼈는데, 왜냐하면 그가 뉴욕에서 방문했기 때문이다"
851,그는 새 바지를 구입했다,만족했다,그는 새 바지를 구입했다. 따라서 그는 행복했다는 것을 느꼈다,그는 새 바지를 구입했다. 따라서 그가 느꼈던 것은 만족스러웠다는 것이다,"그는 새로운 시작을 하고 싶다는 것을 느꼈는데, 왜냐하면 그가 새 바지를 구입했기 때문이다"
852,그는 램프 냄새를 맡았다,역겨웠다,그는 램프 냄새를 맡았다. 따라서 그는 이상한 냄새가 난다는 것을 느꼈다,그는 램프 냄새를 맡았다. 따라서 그가 느꼈던 것은 기분이 좋았다는 것이다,"그는 불쾌했다는 것을 느꼈는데, 왜냐하면 그가 램프 냄새를 맡았기 때문이다"
